name,email,customer_id,customer_name,financial_status,fulfillment_status,accepts_marketing,currency,subtotal,shipping,taxes,total,discount_code,discount_amount,shipping_method,created_at,lineitem_quantity,lineitem_name,lineitem_price,lineitem_sku,lineitem_discount,billing_city,billing_province,billing_country,shipping_city,shipping_province,shipping_country,payment_method,refunded_amount,vendor,risk_level,source
#44009140518959,customer_072@example.com,72,Customer 072,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-07-13 13:19:06 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#44008897118255,customer_073@example.com,73,Customer 073,,unfulfilled,yes,USD,39.99,0.0,2.4,42.39,,0.0,Standard,2025-07-13 11:39:35 -0400,1,The Big Box of Magic,39.99,BGZ110269,0,NILES,MI,US,NILES,MI,US,,,Breaking Games,Low,web
#44007195672623,customer_074@example.com,74,Customer 074,,unfulfilled,no,USD,76.98,33.61,0.0,110.59,,0.0,FedEx International Connect Plus®,2025-07-12 18:29:38 -0400,1,Dwellings of Eldervale - Oracle Hex Tile,6.99,BGZ115833,0,Leichhardt,NSW,AU,Leichhardt,NSW,AU,,,Breaking Games,Low,web
#44007195672623,customer_074@example.com,74,Customer 074,,,,,,,,,,,,2025-07-12 18:29:38 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,,,,,,,,,Breaking Games,,
#44005866995759,customer_075@example.com,75,Customer 075,,unfulfilled,yes,USD,20.0,13.55,0.0,33.55,,0.0,Under 4lbs Fully Tracked,2025-07-12 08:10:08 -0400,1,POOP: The Game,10.0,BGZ1001,0,Praha,,CZ,Praha,,CZ,,,Breaking Games,Low,web
#44005866995759,customer_075@example.com,75,Customer 075,,,,,,,,,,,,2025-07-12 08:10:08 -0400,1,POOP: Party Pooper Edition | Family Friendly Card Game | 2-5 Players,10.0,BGZ1002,0,,,,,,,,,Breaking Games,,
#44000108511279,customer_076@example.com,76,Customer 076,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-07-10 10:28:33 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#43998862475311,customer_077@example.com,77,Customer 077,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-07-10 04:20:37 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#43998017683503,customer_078@example.com,78,Customer 078,,unfulfilled,no,USD,35.0,20.37,0.0,55.37,,0.0,Under 4lbs Fully Tracked,2025-07-10 00:28:32 -0400,1,We're Doomed!,35.0,BGZ110345,0,Edmonton,AB,CA,Edmonton,AB,CA,,,Breaking Games,Low,web
#43995740405807,customer_079@example.com,79,Customer 079,,unfulfilled,yes,USD,19.99,14.18,2.31,36.48,,0.0,FedEx Home Delivery®,2025-07-09 15:01:04 -0400,1,Dwellings of Eldervale - Wooden Upgrade Treasure and Trove Tokens,19.99,BGZ115354,0,Akron,OH,US,Akron,OH,US,,,Breaking Games,Low,web
#43995386413103,customer_079@example.com,79,Customer 079,,unfulfilled,yes,USD,77.98,0.0,5.26,83.24,,0.0,Standard,2025-07-09 13:43:04 -0400,1,Dwellings of Eldervale - Mother of Dragons Miniature,7.99,BGZ116104,0,Akron,OH,US,Akron,OH,US,,,Breaking Games,Low,web
#43995386413103,customer_079@example.com,79,Customer 079,,,,,,,,,,,,2025-07-09 13:43:04 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,,,,,,,,,Breaking Games,,
#43994781810735,customer_080@example.com,80,Customer 080,,unfulfilled,yes,USD,200.0,99.69,0.0,299.69,,0.0,Over 4lbs Fully Tracked,2025-07-09 11:28:30 -0400,10,MIXTAPE,20.0,BGZ110347,0,Palatine,,UA,Palatine,,UA,,,Breaking Games,Low,web
#43994749239343,customer_081@example.com,81,Customer 081,,unfulfilled,yes,USD,76.98,23.98,0.0,100.96,,0.0,Under 4lbs Fully Tracked,2025-07-09 11:21:31 -0400,1,Dwellings of Eldervale - Oracle Hex Tile,6.99,BGZ115833,0,Prince George,BC,CA,Prince George,BC,CA,,,Breaking Games,Low,web
#43994749239343,customer_081@example.com,81,Customer 081,,,,,,,,,,,,2025-07-09 11:21:31 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,,,,,,,,,Breaking Games,,
#43990244917295,customer_082@example.com,82,Customer 082,,unfulfilled,no,USD,18.0,10.43,2.36,30.79,WELCOME10,2.0,USPS Ground Advantage,2025-07-08 16:18:38 -0400,1,Slap .45  | Family Party Game | 3-7 Players,20.0,BGZ112685,0,San Antonio,TX,US,San Antonio,TX,US,Shopify Payments,,Breaking Games,Low,web
#43989681537071,customer_083@example.com,83,Customer 083,,unfulfilled,yes,USD,20.0,23.2,0.0,43.2,,0.0,Under 4lbs Fully Tracked,2025-07-08 14:29:08 -0400,1,Poop: Brown Bag Combo | Family Friendly Card Game | 2-10 Players,20.0,BGZ115886,0,İstanbul,,TR,İstanbul,,TR,,,Breaking Games,Low,web
#43989686157359,customer_084@example.com,84,Customer 084,,unfulfilled,no,USD,35.0,17.95,0.0,52.95,,0.0,Under 4lbs Fully Tracked,2025-07-08 14:20:37 -0400,1,We're Doomed!,35.0,BGZ110345,0,Hamburg,,DE,Hamburg,,DE,,,Breaking Games,Low,web
#43985521639471,customer_085@example.com,85,Customer 085,,unfulfilled,yes,USD,177.25,0.0,14.18,191.43,WELCOME10,19.7,Standard,2025-07-07 21:47:35 -0400,1,Dwellings of Eldervale - Oracle Hex Tile,6.99,BGZ115833,0,Copake,NY,US,Copake,NY,US,,,Breaking Games,Low,web
#43985521639471,customer_085@example.com,85,Customer 085,,,,,,,,,,,,2025-07-07 21:47:35 -0400,1,Dwellings of Eldervale - Minotaur Mercenary Mini Expansion,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#43985521639471,customer_085@example.com,85,Customer 085,,,,,,,,,,,,2025-07-07 21:47:35 -0400,1,Dwellings of Eldervale - Shapeshifter Mercenary Mini Expansion,9.99,BGZ115834,0,,,,,,,,,Breaking Games,,
#43985521639471,customer_085@example.com,85,Customer 085,,,,,,,,,,,,2025-07-07 21:47:35 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,,,,,,,,,Breaking Games,,
#43985521639471,customer_085@example.com,85,Customer 085,,,,,,,,,,,,2025-07-07 21:47:35 -0400,1,Dwellings of Eldervale 2nd Edition: Standard,99.99,BGZ115837,0,,,,,,,,,Breaking Games,,
#43984939089967,customer_086@example.com,86,Customer 086,,unfulfilled,no,USD,10.0,14.72,0.0,24.72,,0.0,Under 4lbs Fully Tracked,2025-07-07 19:41:36 -0400,1,CACA: El Juego | Family Friendly Card Game | 2-5 Players,10.0,BGZ1004,0,Monterrey,NL,MX,Monterrey,NL,MX,,,Breaking Games,Low,web
#43984390783023,customer_087@example.com,87,Customer 087,,unfulfilled,yes,USD,125.0,0.0,0.0,125.0,,0.0,,2025-07-07 17:40:36 -0400,5,Billionaire Banshee,25.0,BGZ1549,0,,,,,,,,,Breaking Games,Low,web
#43981686177839,customer_088@example.com,88,Customer 088,,unfulfilled,yes,USD,27.0,25.65,0.0,52.65,,0.0,FedEx International Connect Plus®,2025-07-07 10:35:03 -0400,1,POOP: The Game - Party Bundle,27.0,BGZ110961,0,Givatayim,,IL,Givatayim,,IL,,,Breaking Games,Low,web
#43981655506991,customer_089@example.com,89,Customer 089,,unfulfilled,yes,USD,39.99,0.0,3.4,43.39,,0.0,Standard,2025-07-07 10:33:35 -0400,1,The Big Box of Magic,39.99,BGZ110269,0,Corn,OK,US,Corn,OK,US,,,Breaking Games,Low,web
#43981559005231,customer_090@example.com,90,Customer 090,,unfulfilled,yes,USD,120.0,0.0,0.0,120.0,,0.0,,2025-07-07 10:09:36 -0400,6,MIXTAPE,20.0,BGZ110347,0,,,,,,,,,Breaking Games,Low,web
#43981526466607,customer_091@example.com,91,Customer 091,,unfulfilled,yes,USD,50.0,0.0,0.0,50.0,,0.0,,2025-07-07 10:02:37 -0400,5,Keep Calm: Expansion One,10.0,BGZ110101,0,,,,,,,,,Breaking Games,Low,web
#43980785516591,customer_092@example.com,92,Customer 092,,unfulfilled,yes,USD,300.0,0.0,0.0,300.0,,0.0,,2025-07-07 07:17:34 -0400,6,Rise of Tribes - Standard Edition,50.0,BGZ110288,0,,,,,,,,,Breaking Games,Low,web
#43977473294383,customer_093@example.com,93,Customer 093,,unfulfilled,yes,USD,99.99,62.0,0.0,161.99,,0.0,FedEx International Connect Plus®,2025-07-06 19:08:32 -0400,1,Dwellings of Eldervale 2nd Edition: Standard,99.99,BGZ115837,0,Saint pavace,,FR,Saint pavace,,FR,,,Breaking Games,Low,web
#43973519212591,customer_094@example.com,94,Customer 094,,unfulfilled,yes,USD,35.0,30.7,0.0,65.7,,0.0,FedEx International Connect Plus®,2025-07-06 05:58:01 -0400,1,We're Doomed!,35.0,BGZ110345,0,Brisbane,QLD,AU,Brisbane,QLD,AU,,,Breaking Games,Low,web
#43965090857007,customer_095@example.com,95,Customer 095,,unfulfilled,no,USD,35.0,30.7,0.0,65.7,,0.0,FedEx International Connect Plus®,2025-07-04 19:41:02 -0400,1,We're Doomed!,35.0,BGZ110345,0,Narangba,QLD,AU,Narangba,QLD,AU,,,Breaking Games,Low,web
#43956508852271,customer_096@example.com,96,Customer 096,,unfulfilled,yes,USD,25.0,6.88,2.12,34.0,,0.0,USPS Ground Advantage,2025-07-03 13:18:08 -0400,1,Suddenly Drunk's Box of Bad Ideas,25.0,BGZ110232,0,Prospect Park,NJ,US,Prospect Park,NJ,US,,,Breaking Games,Low,web
#43954838044719,customer_097@example.com,97,Customer 097,,unfulfilled,no,USD,19.99,10.06,2.48,32.53,,0.0,USPS Ground Advantage,2025-07-03 08:03:05 -0400,1,We're Doomed: Meritocracy Expansion Pack | Party Game | 4-12 Players,19.99,BGZ117683,0,Carrollton,TX,US,Carrollton,TX,US,,,Breaking Games,Low,web
#43954277646383,customer_098@example.com,98,Customer 098,,unfulfilled,yes,USD,69.99,0.0,0.0,69.99,,0.0,Standard,2025-07-03 05:38:09 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,New Castle,DE,US,New Castle,DE,US,,,Breaking Games,Low,web
#43953890197551,customer_099@example.com,99,Customer 099,,unfulfilled,no,USD,19.99,5.42,1.62,27.03,,0.0,USPS Ground Advantage,2025-07-03 03:50:05 -0400,1,Dwellings of Eldervale - Wooden Upgrade Treasure and Trove Tokens,19.99,BGZ115354,0,Gilbert,AZ,US,Tempe,AZ,US,,,Breaking Games,Low,web
#43938060959791,customer_100@example.com,100,Customer 100,,unfulfilled,yes,USD,39.99,8.37,0.0,48.36,,0.0,USPS Ground Advantage,2025-06-30 16:29:03 -0400,1,The Big Box of Magic,39.99,BGZ110269,0,Henrico,VA,US,Manchester,NH,US,Shopify Payments,,Breaking Games,Low,web
#43934858641455,customer_101@example.com,101,Customer 101,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-06-30 05:15:31 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#43934722687023,customer_102@example.com,102,Customer 102,,unfulfilled,yes,USD,25.0,13.21,0.0,38.21,,0.0,Under 4lbs Fully Tracked,2025-06-30 04:39:36 -0400,1,Pocket Dungeon Quest,25.0,BGZ110228,0,Berlin,,DE,Berlin,,DE,,,Breaking Games,Low,web
#43934724456495,customer_103@example.com,103,Customer 103,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-06-30 04:39:02 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#43934716002351,customer_104@example.com,104,Customer 104,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-06-30 04:37:07 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#43932652437551,customer_105@example.com,105,Customer 105,,unfulfilled,yes,USD,35.0,20.37,0.0,55.37,,0.0,Under 4lbs Fully Tracked,2025-06-29 21:00:07 -0400,1,We're Doomed!,35.0,BGZ110345,0,winnipeg,MB,CA,winnipeg,MB,CA,,,Breaking Games,Low,web
#43931107131439,customer_106@example.com,106,Customer 106,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-06-29 16:01:03 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#43927755489327,customer_107@example.com,107,Customer 107,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-06-29 05:40:03 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#43924981579823,customer_108@example.com,108,Customer 108,,unfulfilled,yes,USD,45.0,19.72,0.0,64.72,,0.0,FedEx International Connect Plus®,2025-06-28 20:10:02 -0400,1,POOP: The Game - The Ultimate Pile Bundle,45.0,BGZ110963,0,Garcia,NL,MX,Garcia,NL,MX,,,Breaking Games,Low,web
#43922384420911,customer_109@example.com,109,Customer 109,,unfulfilled,yes,USD,35.0,0.0,2.45,37.45,,0.0,Standard,2025-06-28 12:11:33 -0400,1,We're Doomed!,35.0,BGZ110345,0,Hialeah,FL,US,Hialeah,FL,US,,,Breaking Games,Low,web
#43917876461615,customer_110@example.com,110,Customer 110,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-06-27 20:31:31 -0400,3,Poop: Brown Bag Combo | Family Friendly Card Game | 2-10 Players,20.0,BGZ115886,0,,,,,,,,,Breaking Games,Low,web
#43917735067695,customer_111@example.com,111,Customer 111,,unfulfilled,yes,USD,96.96,0.0,6.05,103.01,,0.0,Standard,2025-06-27 20:02:35 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,Sharon,MA,US,Sharon,MA,US,,,Breaking Games,Low,web
#43917735067695,customer_111@example.com,111,Customer 111,,,,,,,,,,,,2025-06-27 20:02:35 -0400,1,Dwellings of Eldervale - Oracle Hex Tile,6.99,BGZ115833,0,,,,,,,,,Breaking Games,,
#43917735067695,customer_111@example.com,111,Customer 111,,,,,,,,,,,,2025-06-27 20:02:35 -0400,1,Dwellings of Eldervale - Minotaur Mercenary Mini Expansion,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#43917735067695,customer_111@example.com,111,Customer 111,,,,,,,,,,,,2025-06-27 20:02:35 -0400,1,Dwellings of Eldervale - Shapeshifter Mercenary Mini Expansion,9.99,BGZ115834,0,,,,,,,,,Breaking Games,,
#43916272893999,customer_112@example.com,112,Customer 112,,unfulfilled,no,USD,6.99,8.97,0.0,15.96,,0.0,Under 4lbs Fully Tracked,2025-06-27 15:28:07 -0400,1,Dwellings of Eldervale - Oracle Hex Tile,6.99,BGZ115833,0,Levis,QC,CA,Levis,QC,CA,,,Breaking Games,Low,web
#43911342030895,customer_113@example.com,113,Customer 113,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-06-26 23:18:02 -0400,3,Poop: Brown Bag Combo | Family Friendly Card Game | 2-10 Players,20.0,BGZ115886,0,,,,,,,,,Breaking Games,Low,web
#43910102843439,customer_114@example.com,114,Customer 114,,unfulfilled,no,USD,19.99,0.0,0.0,19.99,,0.0,,2025-06-26 19:12:09 -0400,1,We're Doomed: Meritocracy Expansion Pack | Party Game | 4-12 Players,19.99,BGZ117683,0,,,,,,,,,Breaking Games,Low,web
#43905510342703,customer_115@example.com,115,Customer 115,,unfulfilled,no,USD,6.99,5.17,0.85,13.01,,0.0,USPS Ground Advantage,2025-06-26 04:14:07 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,Miami Beach,FL,US,Miami Beach,FL,US,,,Breaking Games,Low,web
#43905482915887,customer_115@example.com,115,Customer 115,,unfulfilled,no,USD,6.99,4.94,0.72,12.65,,0.0,USPS Ground Advantage,2025-06-26 04:08:37 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,Philadelphia,PA,US,Philadelphia,PA,US,,,Breaking Games,Low,web
#43904439713839,customer_116@example.com,116,Customer 116,,unfulfilled,no,USD,25.0,13.12,2.43,40.55,,0.0,USPS Ground Advantage,2025-06-26 00:22:03 -0400,1,"Keep Calm! | Hilarious Party Game for Friends and Family | Ideal for Game Night | Ages 17+, 3-8 Players",25.0,BGZ110226,0,Watsonville,CA,US,Watsonville,CA,US,,,Breaking Games,Low,web
#43902517116975,customer_117@example.com,117,Customer 117,,unfulfilled,yes,USD,10.0,14.72,0.0,24.72,,0.0,Under 4lbs Fully Tracked,2025-06-25 17:49:36 -0400,1,CACA: El Juego | Family Friendly Card Game | 2-5 Players,10.0,BGZ1004,0,Chihuahua,CHIH,MX,Chihuahua,CHIH,MX,,,Breaking Games,Low,web
#43896106123311,customer_118@example.com,118,Customer 118,,unfulfilled,yes,USD,20.0,14.86,0.0,34.86,,0.0,Under 4lbs Fully Tracked,2025-06-24 22:47:31 -0400,1,MIXTAPE,20.0,BGZ110347,0,Edmonton,AB,CA,Edmonton,AB,CA,,,Breaking Games,Low,web
#43893818196015,customer_119@example.com,119,Customer 119,,unfulfilled,yes,USD,19.99,9.95,0.0,29.94,,0.0,Under 4lbs Fully Tracked,2025-06-24 16:14:33 -0400,1,Dwellings of Eldervale - Wooden Upgrade Treasure and Trove Tokens,19.99,BGZ115354,0,Burnaby,BC,CA,Penticton,BC,CA,,,Breaking Games,Low,web
#43892098629679,customer_120@example.com,120,Customer 120,,unfulfilled,yes,USD,74.98,34.34,0.0,109.32,,0.0,FedEx International Connect Plus®,2025-06-24 11:36:34 -0400,2,We're Doomed: Meritocracy Expansion Pack | Party Game | 4-12 Players,19.99,BGZ117683,0,Riverview,NB,CA,Riverview,NB,CA,,,Breaking Games,Low,web
#43892098629679,customer_120@example.com,120,Customer 120,,,,,,,,,,,,2025-06-24 11:36:34 -0400,1,We're Doomed!,35.0,BGZ110345,0,,,,,,,,,Breaking Games,,
#43891458768943,customer_121@example.com,121,Customer 121,,unfulfilled,yes,USD,10.0,18.2,0.0,28.2,,0.0,FedEx International Connect Plus®,2025-06-24 09:47:33 -0400,1,CACA: El Juego | Family Friendly Card Game | 2-5 Players,10.0,BGZ1004,0,La cruz de Huanacaztle,NAY,MX,La cruz de Huanacaztle,NAY,MX,,,Breaking Games,Low,web
#43888721526831,customer_122@example.com,122,Customer 122,,unfulfilled,yes,USD,35.0,21.61,0.0,56.61,,0.0,Under 4lbs Fully Tracked,2025-06-24 01:12:04 -0400,1,We're Doomed!,35.0,BGZ110345,0,Hedensted,,DK,Hedensted,,DK,,,Breaking Games,Low,web
#43802555580463,customer_123@example.com,123,Customer 123,,unfulfilled,no,USD,26.97,9.71,0.0,36.68,,0.0,Under 4lbs Fully Tracked,2025-06-23 14:25:33 -0400,1,Dwellings of Eldervale - Minotaur Mercenary Mini Expansion,9.99,BGZ115360,0,Picassent,V,ES,Picassent,V,ES,,,Breaking Games,Low,web
#43802555580463,customer_123@example.com,123,Customer 123,,,,,,,,,,,,2025-06-23 14:25:33 -0400,1,Dwellings of Eldervale - Shapeshifter Mercenary Mini Expansion,9.99,BGZ115834,0,,,,,,,,,Breaking Games,,
#43802555580463,customer_123@example.com,123,Customer 123,,,,,,,,,,,,2025-06-23 14:25:33 -0400,1,Dwellings of Eldervale - Oracle Hex Tile,6.99,BGZ115833,0,,,,,,,,,Breaking Games,,
#43882310729775,customer_124@example.com,124,Customer 124,,unfulfilled,yes,USD,30.0,0.0,3.06,51.63,,0.0,,2025-06-23 06:23:31 -0400,2,Match Plus,15.0,BGZ1093,0,,,,,,,,,Breaking Games,Low,web
#43881172631599,customer_125@example.com,125,Customer 125,,unfulfilled,yes,USD,80.0,70.9,0.0,150.9,,0.0,Over 4lbs Fully Tracked,2025-06-23 02:32:36 -0400,1,Letter Tycoon,25.0,BGZ117727,0,Victoria,LBN,MY,Victoria,LBN,MY,,,Breaking Games,Low,web
#43881172631599,customer_125@example.com,125,Customer 125,,,,,,,,,,,,2025-06-23 02:32:36 -0400,1,Poop: Brown Bag Combo | Family Friendly Card Game | 2-10 Players,20.0,BGZ115886,0,,,,,,,,,Breaking Games,,
#43881172631599,customer_125@example.com,125,Customer 125,,,,,,,,,,,,2025-06-23 02:32:36 -0400,1,We're Doomed!,35.0,BGZ110345,0,,,,,,,,,Breaking Games,,
#43879643414575,customer_126@example.com,126,Customer 126,,unfulfilled,yes,USD,69.99,23.6,0.0,93.59,,0.0,FedEx International Connect Plus®,2025-06-22 21:32:05 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,Tecamac,MEX,MX,Tecamac,MEX,MX,,,Breaking Games,Low,web
#43877200166959,customer_127@example.com,127,Customer 127,,unfulfilled,yes,USD,12.99,0.0,0.0,12.99,,0.0,,2025-06-22 14:03:08 -0400,1,Rise of Tribes: The Vul'Keth Invasion Expansion (Base Game Required),12.99,BGZ111558,0,,,,,,,,,Breaking Games,Low,web
#43873591427119,customer_128@example.com,128,Customer 128,,unfulfilled,yes,USD,35.0,20.37,0.0,55.37,,0.0,Under 4lbs Fully Tracked,2025-06-22 03:10:32 -0400,1,We're Doomed!,35.0,BGZ110345,0,Paradise,NL,CA,Lloydminster,AB,CA,,,Breaking Games,Low,web
#43871047417903,customer_129@example.com,129,Customer 129,,unfulfilled,yes,USD,16.98,14.12,1.38,32.48,,0.0,FedEx Home Delivery®,2025-06-21 19:26:08 -0400,1,Dwellings of Eldervale - Oracle Hex Tile,6.99,BGZ115833,0,Tempe,AZ,US,Tempe,AZ,US,,,Breaking Games,Low,web
#43871047417903,customer_129@example.com,129,Customer 129,,,,,,,,,,,,2025-06-21 19:26:08 -0400,1,Dwellings of Eldervale - Shapeshifter Mercenary Mini Expansion,9.99,BGZ115834,0,,,,,,,,,Breaking Games,,
#43862515712047,customer_130@example.com,130,Customer 130,,unfulfilled,no,USD,35.0,20.96,0.0,55.96,,0.0,Under 4lbs Fully Tracked,2025-06-20 18:22:02 -0400,1,We're Doomed!,35.0,BGZ110345,0,Björklinge,,SE,Björklinge,,SE,,,Breaking Games,Low,web
#43860800503855,customer_131@example.com,131,Customer 131,,unfulfilled,yes,USD,202.43,0.0,13.15,215.58,WELCOME10,22.5,Standard,2025-06-20 13:27:02 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,Louisville,OH,US,Louisville,OH,US,,,Breaking Games,Low,web
#43860800503855,customer_131@example.com,131,Customer 131,,,,,,,,,,,,2025-06-20 13:27:02 -0400,1,Dwellings of Eldervale 2nd Edition: Standard,99.99,BGZ115837,0,,,,,,,,,Breaking Games,,
#43860800503855,customer_131@example.com,131,Customer 131,,,,,,,,,,,,2025-06-20 13:27:02 -0400,1,Dwellings of Eldervale - Oracle Hex Tile,6.99,BGZ115833,0,,,,,,,,,Breaking Games,,
#43860800503855,customer_131@example.com,131,Customer 131,,,,,,,,,,,,2025-06-20 13:27:02 -0400,1,Dwellings of Eldervale - Shapeshifter Mercenary Mini Expansion,9.99,BGZ115834,0,,,,,,,,,Breaking Games,,
#43860800503855,customer_131@example.com,131,Customer 131,,,,,,,,,,,,2025-06-20 13:27:02 -0400,1,Dwellings of Eldervale - Minotaur Mercenary Mini Expansion,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#43860800503855,customer_131@example.com,131,Customer 131,,,,,,,,,,,,2025-06-20 13:27:02 -0400,1,Dwellings of Eldervale - Wooden Upgrade Treasure and Trove Tokens,19.99,BGZ115354,0,,,,,,,,,Breaking Games,,
#43860800503855,customer_131@example.com,131,Customer 131,,,,,,,,,,,,2025-06-20 13:27:02 -0400,1,Dwellings of Eldervale - Mother of Dragons Miniature,7.99,BGZ116104,0,,,,,,,,,Breaking Games,,
#43858655412271,customer_132@example.com,132,Customer 132,,unfulfilled,no,USD,6.99,5.12,0.91,13.02,,0.0,USPS Ground Advantage,2025-06-20 07:32:39 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,Jacksonville,FL,US,Jacksonville,FL,US,,,Breaking Games,Low,web
#43854514290735,customer_133@example.com,133,Customer 133,,unfulfilled,no,USD,10.0,14.72,0.0,24.72,,0.0,Under 4lbs Fully Tracked,2025-06-19 18:40:35 -0400,1,CACA: El Juego | Family Friendly Card Game | 2-5 Players,10.0,BGZ1004,0,Guadalajara,JAL,MX,Guadalajara,JAL,MX,,,Breaking Games,Low,web
#43852262015023,customer_134@example.com,134,Customer 134,,unfulfilled,yes,USD,89.99,0.0,5.62,95.61,WELCOME10,10.0,Standard,2025-06-19 12:22:01 -0400,1,Dwellings of Eldervale 2nd Edition: Standard,99.99,BGZ115837,0,Sparta,IL,US,Sparta,IL,US,,,Breaking Games,Low,web
#43848878686255,customer_135@example.com,135,Customer 135,,unfulfilled,no,USD,35.0,21.61,0.0,56.61,,0.0,Under 4lbs Fully Tracked,2025-06-19 02:38:30 -0400,1,We're Doomed!,35.0,BGZ110345,0,København N,,DK,København S,,DK,,,Breaking Games,Low,web
#43847046135855,customer_136@example.com,136,Customer 136,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-06-18 21:28:03 -0400,3,Keep Calm: Expansion One,10.0,BGZ110101,0,,,,,,,,,Breaking Games,Low,web
#43846454444079,customer_137@example.com,137,Customer 137,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-06-18 19:57:34 -0400,3,Suddenly Drunk: Gross Expansion,10.0,BGZ110105,0,,,,,,,,,Breaking Games,Low,web
